date,tc=0.001_tv=0.1,tc=0.0025_tv=0.1,tc=0.005_tv=0.1,tc=0.001_tv=0.15,tc=0.0025_tv=0.15,tc=0.005_tv=0.15,tc=0.001_tv=inf,tc=0.0025_tv=inf,tc=0.005_tv=inf
2016-01-28,-0.029668752736711324,-0.030331794228497966,-0.031435961570759674,-0.04451863659876565,-0.045499749309733106,-0.047132932885179835,-0.07113343206227773,-0.07141540463046714,-0.07188518152270007
2016-01-29,-0.02741506661595583,-0.028099352136901734,-0.02923886426754274,-0.04118984280786475,-0.042203467359788305,-0.04389069760632691,-0.0635851084715674,-0.06393636944174297,-0.06452153517788606
2016-02-01,-0.02814699756171546,-0.028858037041769924,-0.03004205457178266,-0.04227218965655988,-0.04332497978934602,-0.04507729906760716,-0.06590156859377005,-0.06629857579497767,-0.0669599082068082
2016-02-02,-0.03534971725540803,-0.03606374277480462,-0.0372527179648896,-0.052919239586102784,-0.05397252506189987,-0.05572563623827742,-0.08918686660775244,-0.08959246871231374,-0.09026809966821348
2016-02-03,-0.037263340478498996,-0.03799794602161066,-0.03922115101728052,-0.05573739415935541,-0.056819927159099226,-0.058621631224975435,-0.09493638693035278,-0.09535602080481576,-0.09605500756003416
2016-02-04,-0.03630988719253003,-0.037066121845216515,-0.038325303358798246,-0.05433465810149507,-0.05544953820161458,-0.057304993777701485,-0.0921720005758514,-0.09261895638159434,-0.09336342480362003
2016-02-05,-0.04722885187339021,-0.048019118695695084,-0.049334885645687,-0.07040676416164049,-0.07156537720348954,-0.07349343818415088,-0.1266555970069858,-0.12709809049049814,-0.1278351117209986
2016-02-08,-0.052133144760393435,-0.05293643790611269,-0.054273859311591566,-0.07758424456177504,-0.07875891884274855,-0.08071363293149514,-0.14116793808074257,-0.1416263947599835,-0.1423899765943587
2016-02-09,-0.052646224609739334,-0.05347044169446957,-0.054842656656787336,-0.07833319933461846,-0.07953808443471833,-0.08154297605087202,-0.1425800428545707,-0.14306449479153394,-0.14387133944469088
2016-02-10,-0.052144965420952705,-0.052989015585546695,-0.05439420990997179,-0.07760169760078728,-0.07883583315075038,-0.08088930859426158,-0.14120698146321198,-0.1416990282067837,-0.14251851282865946
2016-02-11,-0.053805153795927874,-0.054672508211147,-0.05611644761732382,-0.08002509814655756,-0.08129215061809769,-0.08340028162323165,-0.1454098493833389,-0.14591609758068613,-0.14675921190678198
2016-02-12,-0.05012587649534794,-0.05100642027334612,-0.05247229554462385,-0.07465911651961477,-0.0759478697298811,-0.0780920599335001,-0.13612227555905543,-0.13665540314893765,-0.13754325331219042
2016-02-16,-0.04195553432201338,-0.042883418816833996,-0.04442801687697007,-0.062720137251842,-0.06408360063402596,-0.0663519002406282,-0.1135382318502175,-0.11409979689795924,-0.11503498486928176
